source,target,amount,label
2389,32,5,0
36,32,5,0
90,32,4,0
201,32,4,0
58,32,3,0
88,32,3,0
34,32,3,0
166,32,3,0
214,32,3,0
1506,32,3,0
52,32,3,0
67,32,3,0
796,32,3,0
173,32,2,0
219,32,2,0
49,32,2,0
107,32,2,0
696,32,2,0
203,32,2,0
185,32,2,0
102,32,2,0
521,32,2,0
798,32,2,0
118,32,1,0
191,32,1,0
245,32,1,0
163,32,1,0
2365,32,1,0
73,32,1,0
40,32,1,0
154,32,1,0
3312,32,1,0
237,32,1,0
287,32,1,0
1064,32,1,0
307,32,1,0
95,32,1,0
1536,32,1,0
190,32,1,0
142,32,1,0
2244,32,1,0
178,32,1,0
66,32,1,0
136,32,1,0
103,32,1,0
371,32,1,0
265,32,1,0
393,32,1,0
70,32,1,0
7442,32,1,0
1774,32,1,0
7411,32,1,0
257,32,1,0
485,32,1,0
32,43,10,0
32,173,5,0
32,105,5,0
32,124,5,0
32,36,4,0
32,214,4,0
32,90,4,0
32,201,4,0
32,58,3,0
32,88,3,0
32,166,3,0
32,1506,3,0
32,52,3,0
32,67,3,0
32,2365,2,0
32,34,2,0
32,49,2,0
32,107,2,0
32,142,2,0
32,203,2,0
32,521,2,0
32,118,1,0
32,191,1,0
32,163,1,0
32,245,1,0
32,40,1,0
32,59,1,0
32,154,1,0
32,3312,1,0
32,366,1,0
32,237,1,0
32,219,1,0
32,73,1,0
32,287,1,0
32,1064,1,0
32,307,1,0
32,941,1,0
32,190,1,0
32,672,1,0
32,2244,1,0
32,178,1,0
32,696,1,0
32,66,1,0
32,136,1,0
32,185,1,0
32,103,1,0
32,371,1,0
32,102,1,0
32,265,1,0
32,393,1,0
32,70,1,0
32,7442,1,0
32,1774,1,0
32,7411,1,0
32,2134,1,0
32,257,1,0
32,2132,1,0
32,485,1,0
32,177,1,0
32,7583,1,1
32,798,1,0
32,796,1,0
253,33,10,0
1283,33,5,0
177,33,4,0
431,33,3,0
95,33,3,0
1513,33,3,0
487,33,3,0
7499,33,3,0
105,33,2,0
649,33,2,0
115,33,2,0
7398,33,2,0
199,33,2,0
43,33,2,0
136,33,2,0
1796,33,2,0
350,33,2,0
204,33,2,0
2878,33,2,0
1144,33,2,0
629,33,2,0
2122,33,2,0
1280,33,2,0
183,33,2,0
111,33,1,0
824,33,1,0
58,33,1,0
2968,33,1,0
974,33,1,0
81,33,1,0
326,33,1,0
290,33,1,0
1882,33,1,0
1191,33,1,0
87,33,1,0
376,33,1,0
34,33,1,0
7341,33,1,0
459,33,1,0
208,33,1,0
88,33,1,0
641,33,1,0
244,33,1,0
971,33,1,0
71,33,1,0
703,33,1,0
1833,33,1,0
7428,33,1,0
112,33,1,0
228,33,1,0
7513,33,1,0
2252,33,1,0
1788,33,1,0
1166,33,1,0
960,33,1,0
320,33,1,0
137,33,1,0
295,33,1,0
587,33,1,0
154,33,1,0
553,33,1,0
623,33,1,0
1038,33,1,0
503,33,1,0
2932,33,1,0
550,33,1,0
1762,33,1,0
1502,33,1,0
1760,33,1,0
370,33,1,0
739,33,1,0
1314,33,1,0
1137,33,1,0
635,33,1,0
255,33,1,0
482,33,1,0
69,33,1,0
65,33,1,0
70,33,1,0
2150,33,1,0
2809,33,1,0
146,33,1,0
1139,33,1,0
305,33,1,0
1136,33,1,0
735,33,1,0
42,33,1,0
7372,33,1,0
1476,33,1,0
544,33,1,0
841,33,1,0
77,33,1,0
1130,33,1,0
48,33,1,0
408,33,1,0
312,33,1,0
2007,33,1,0
167,33,1,0
2596,33,1,0
540,33,1,0
404,33,1,0
33,34,3,0
33,177,3,0
33,487,3,0
33,629,3,0
33,1280,3,0
33,111,2,0
33,105,2,0
33,649,2,0
33,115,2,0
33,88,2,0
33,431,2,0
33,971,2,0
33,199,2,0
33,112,2,0
33,43,2,0
33,95,2,0
33,136,2,0
33,41,2,0
33,1513,2,0
33,350,2,0
33,7565,2,0
33,305,2,0
33,42,2,0
33,1283,2,0
33,77,2,0
33,253,2,0
33,408,2,0
33,312,2,0
33,540,2,0
33,183,2,0
33,58,1,0
33,362,1,0
33,2968,1,0
33,974,1,0
33,125,1,0
33,81,1,0
33,3322,1,0
33,326,1,0
33,290,1,0
33,1882,1,0
33,1191,1,0
33,87,1,0
33,376,1,0
33,7398,1,0
33,7341,1,0
33,459,1,0
33,208,1,0
33,641,1,0
33,244,1,0
33,71,1,0
33,703,1,0
33,1833,1,0
33,1349,1,0
33,7428,1,0
33,228,1,0
33,964,1,0
33,7513,1,0
33,2252,1,0
33,1796,1,0
33,1788,1,0
33,1166,1,0
33,960,1,0
33,320,1,0
33,137,1,0
33,1327,1,0
33,295,1,0
33,587,1,0
33,154,1,0
33,553,1,0
33,623,1,0
33,1038,1,0
33,503,1,0
33,2932,1,0
33,550,1,0
33,1762,1,0
33,1760,1,0
33,1502,1,0
33,1766,1,0
33,370,1,0
33,1034,1,0
33,204,1,0
33,2878,1,0
33,739,1,0
33,50,1,0
33,1314,1,0
33,1754,1,0
33,1137,1,0
33,255,1,0
33,635,1,0
33,1144,1,0
33,482,1,0
33,7387,1,0
33,69,1,0
33,65,1,0
33,70,1,0
33,2150,1,0
33,2809,1,0
33,146,1,0
33,1139,1,0
33,1136,1,0
33,735,1,0
33,2122,1,0
33,7372,1,0
33,586,1,0
33,870,1,0
33,1476,1,0
33,544,1,0
33,841,1,0
33,2105,1,0
33,1130,1,0
33,48,1,0
33,2007,1,0
33,167,1,0
33,2596,1,0
33,45,1,0
33,798,3,0
33,7499,5,0
33,7604,9,1
2414,34,10,0
59,34,10,0
120,34,5,0
429,34,5,0
291,34,5,0
158,34,4,0
205,34,3,0
894,34,3,0
2369,34,3,0
197,34,3,0
36,34,2,0
141,34,2,0
43,34,2,0
92,34,2,0
58,34,2,0
288,34,2,0
1863,34,2,0
980,34,2,0
1352,34,2,0
351,34,2,0
983,34,2,0
128,34,2,0
248,34,2,0
249,34,1,0
136,34,1,0
123,34,1,0
85,34,1,0
207,34,1,0
708,34,1,0
88,34,1,0
398,34,1,0
3362,34,1,0
416,34,1,0
154,34,1,0
1198,34,1,0
308,34,1,0
649,34,1,0
490,34,1,0
81,34,1,0
131,34,1,0
280,34,1,0
397,34,1,0
1381,34,1,0
292,34,1,0
585,34,1,0
2378,34,1,0
67,34,1,0
125,34,1,0
118,34,1,0
7597,34,1,0
290,34,1,0
1378,34,1,0
7525,34,1,0
116,34,1,0
320,34,1,0
247,34,1,0
208,34,1,0
1861,34,1,0
2350,34,1,0
34,59,7,0
34,120,5,0
34,291,4,0
34,158,4,0
34,398,3,0
34,429,3,0
34,128,3,0
34,2369,3,0
34,2414,2,0
34,43,2,0
34,92,2,0
34,58,2,0
34,288,2,0
34,1863,2,0
34,205,2,0
34,36,2,0
34,67,2,0
34,894,2,0
34,351,2,0
34,983,2,0
34,248,2,0
34,1861,2,0
34,249,1,0
34,141,1,0
34,136,1,0
34,123,1,0
34,207,1,0
34,88,1,0
34,3362,1,0
34,416,1,0
34,154,1,0
34,1198,1,0
34,308,1,0
34,649,1,0
34,490,1,0
34,81,1,0
34,131,1,0
34,280,1,0
34,980,1,0
34,397,1,0
34,1381,1,0
34,292,1,0
34,585,1,0
34,219,1,0
34,1352,1,0
34,2378,1,0
34,125,1,0
34,118,1,0
34,335,1,0
34,290,1,0
34,1378,1,0
34,7525,1,0
34,116,1,0
34,320,1,0
34,247,1,0
34,208,1,0
34,197,1,0
34,2350,1,0
34,7597,10,1
104,35,10,0
2807,35,10,0
114,35,4,0
64,35,4,0
86,35,4,0
192,35,4,0
800,35,4,0
232,35,4,0
2436,35,3,0
2293,35,3,0
269,35,3,0
126,35,3,0
281,35,3,0
2336,35,3,0
2289,35,3,0
1233,35,3,0
491,35,3,0
1894,35,2,0
7335,35,2,0
98,35,2,0
832,35,2,0
375,35,2,0
598,35,2,0
530,35,2,0
2152,35,2,0
117,35,2,0
954,35,2,0
60,35,2,0
427,35,2,0
1134,35,2,0
190,35,2,0
2208,35,2,0
57,35,2,0
284,35,2,0
255,35,2,0
994,35,2,0
7369,35,1,0
1590,35,1,0
1597,35,1,0
1386,35,1,0
1147,35,1,0
7087,35,1,0
233,35,1,0
900,35,1,0
94,35,1,0
824,35,1,0
1873,35,1,0
279,35,1,0
459,35,1,0
6434,35,1,0
2853,35,1,0
70,35,1,0
260,35,1,0
2223,35,1,0
360,35,1,0
486,35,1,0
258,35,1,0
548,35,1,0
2149,35,1,0
1689,35,1,0
346,35,1,0
51,35,1,0
4888,35,1,0
212,35,1,0
437,35,1,0
2479,35,1,0
48,35,1,0
2727,35,1,0
3999,35,1,0
2561,35,1,0
578,35,1,0
1658,35,1,0
50,35,1,0
85,35,5,0
35,86,4,0
35,64,4,0
35,233,3,0
35,1385,3,0
35,126,3,0
35,192,3,0
35,104,2,0
35,114,2,0
35,3441,1,0
35,558,1,0
35,375,1,0
35,491,1,0
35,94,1,0
35,2289,1,0
35,7384,1,0
35,7562,1,0
35,279,1,0
35,70,1,0
35,7415,5,0
35,80,5,0
35,801,5,0
35,7580,5,1
35,85,5,0
118,36,10,0
2379,36,8,0
82,36,5,0
49,36,4,0
177,36,4,0
116,36,4,0
1381,36,3,0
7597,36,3,0
822,36,3,0
1067,36,3,0
227,36,3,0
56,36,3,0
85,36,2,0
3368,36,2,0
58,36,2,0
222,36,2,0
291,36,2,0
1580,36,2,0
1579,36,2,0
1184,36,2,0
122,36,2,0
2374,36,2,0
120,36,2,0
3254,36,2,0
42,36,2,0
207,36,1,0
249,36,1,0
375,36,1,0
102,36,1,0
983,36,1,0
310,36,1,0
424,36,1,0
47,36,1,0
155,36,1,0
585,36,1,0
7585,36,1,0
197,36,1,0
172,36,1,0
351,36,1,0
3187,36,1,0
292,36,1,0
702,36,1,0
2377,36,1,0
759,36,1,0
801,36,1,0
1378,36,1,0
247,36,1,0
103,36,1,0
136,36,1,0
572,36,1,0
7341,36,1,0
815,36,1,0
336,36,1,0
557,36,1,0
372,36,1,0
81,36,1,0
290,36,1,0
1191,36,1,0
83,36,1,0
1173,36,1,0
95,36,10,0
36,118,10,0
36,227,4,0
36,177,4,0
36,1381,3,0
36,209,3,0
36,1579,3,0
36,122,3,0
36,49,3,0
36,56,3,0
36,116,3,0
36,424,2,0
36,155,2,0
36,82,2,0
36,291,2,0
36,197,2,0
36,2379,2,0
36,822,2,0
36,1184,2,0
36,207,1,0
36,3368,1,0
36,249,1,0
36,375,1,0
36,58,1,0
36,222,1,0
36,102,1,0
36,983,1,0
36,47,1,0
36,1562,1,0
36,585,1,0
36,7585,1,1
36,7563,1,0
36,1580,1,0
36,172,1,0
36,351,1,0
36,292,1,0
36,702,1,0
36,2377,1,0
36,759,1,0
36,801,1,0
36,1378,1,0
36,3187,1,0
36,2374,1,0
36,247,1,0
36,103,1,0
36,136,1,0
36,120,1,0
36,3254,1,0
36,572,1,0
36,7341,1,0
36,815,1,0
36,336,1,0
36,557,1,0
36,1067,1,0
36,372,1,0
36,42,1,0
36,81,1,0
36,290,1,0
36,1191,1,0
36,124,1,0
36,83,1,0
36,1173,1,0
36,840,1,0
36,95,10,0
36,7597,10,1
314,37,9,0
152,37,7,0
1351,37,5,0
89,37,5,0
7403,37,5,0
159,37,5,0
657,37,5,0
297,37,5,0
54,37,5,0
380,37,4,0
185,37,3,0
312,37,3,0
7400,37,3,0
594,37,2,0
166,37,2,0
610,37,2,0
561,37,2,0
990,37,2,0
1632,37,2,0
113,37,2,0
1076,37,1,0
1764,37,1,0
168,37,1,0
38,37,1,0
1025,37,1,0
75,37,1,0
140,37,1,0
7371,37,1,0
1399,37,1,0
1926,37,1,0
91,37,1,0
40,37,1,0
474,37,1,0
37,1019,7,0
37,7552,7,0
37,312,6,0
37,297,6,0
37,54,6,0
37,159,5,0
37,314,5,0
37,657,5,0
37,113,5,0
37,89,4,0
37,479,4,0
37,380,4,0
37,601,3,0
37,41,3,0
37,168,3,0
37,7403,3,0
37,185,3,0
37,594,2,0
37,166,2,0
37,66,2,0
37,570,2,0
37,610,2,0
37,561,2,0
37,1926,2,0
37,990,2,0
37,7400,2,0
37,1076,1,0
37,1764,1,0
37,75,1,0
37,1025,1,0
37,65,1,0
37,140,1,0
37,97,1,0
37,1399,1,0
37,91,1,0
37,40,1,0
37,1632,1,0
37,474,1,0
37,7371,8,0
37,7564,10,0
37,7448,10,0
80,38,10,0
285,38,10,0
152,38,5,0
1047,38,5,0
71,38,5,0
346,38,5,0
361,38,5,0
947,38,5,0
451,38,4,0
411,38,4,0
301,38,4,0
742,38,4,0
954,38,3,0
47,38,3,0
159,38,3,0
256,38,3,0
151,38,2,0
700,38,2,0
165,38,2,0
2914,38,2,0
2906,38,2,0
1289,38,2,0
2139,38,2,0
1482,38,2,0
117,38,2,0
95,38,1,0
2399,38,1,0
3108,38,1,0
530,38,1,0
960,38,1,0
1520,38,1,0
2967,38,1,0
260,38,1,0
2577,38,1,0
744,38,1,0
65,38,1,0
874,38,1,0
1502,38,1,0
1305,38,1,0
1489,38,1,0
2853,38,1,0
1141,38,1,0
793,38,1,0
2841,38,1,0
121,38,1,0
2840,38,1,0
2162,38,1,0
57,38,1,0
1483,38,1,0
7456,38,1,0
38,285,10,0
38,80,8,0
38,55,5,0
38,152,5,0
38,71,5,0
38,361,5,0
38,947,5,0
38,451,4,0
38,301,4,0
38,742,4,0
38,618,3,0
38,455,3,0
38,260,3,0
38,159,3,0
38,47,3,0
38,346,3,0
38,256,3,0
38,7392,2,0
38,411,2,0
38,2313,2,0
38,1047,2,0
38,954,2,0
38,241,2,0
38,2232,2,0
38,744,2,0
38,272,2,0
38,1305,2,0
38,2162,2,0
38,117,2,0
38,2399,1,0
38,3310,1,0
38,151,1,0
38,3108,1,0
38,530,1,0
38,3044,1,0
38,95,1,0
38,700,1,0
38,1148,1,0
38,960,1,0
38,1728,1,0
38,2967,1,0
38,2577,1,0
38,211,1,0
38,65,1,0
38,165,1,0
38,66,1,0
38,277,1,0
38,2914,1,0
38,874,1,0
38,2906,1,0
38,1502,1,0
38,1493,1,0
38,1489,1,0
38,2853,1,0
38,1141,1,0
38,793,1,0
38,2841,1,0
38,121,1,0
38,2840,1,0
38,64,1,0
38,1289,1,0
38,2807,1,0
38,2139,1,0
38,57,1,0
38,1482,1,0
38,1483,1,0
38,7579,1,1
38,7454,10,0
38,7456,10,0
680,39,10,0
2111,39,10,0
2070,39,10,0
274,39,8,0
326,39,6,0
137,39,5,0
48,39,5,0
7580,39,4,0
729,39,4,0
201,39,4,0
7603,39,3,0
77,39,3,0
90,39,3,0
7533,39,3,0
784,39,3,0
130,39,2,0
1145,39,2,0
51,39,2,0
272,39,2,0
44,39,2,0
1280,39,2,0
1470,39,2,0
79,39,2,0
785,39,2,0
515,39,2,0
76,39,2,0
2016,39,2,0
163,39,1,0
484,39,1,0
70,39,1,0
52,39,1,0
614,39,1,0
255,39,1,0
132,39,1,0
7550,39,1,0
75,39,1,0
2105,39,1,0
217,39,1,0
240,39,1,0
1276,39,1,0
408,39,1,0
1125,39,1,0
2630,39,1,0
1001,39,1,0
1957,39,1,0
45,39,1,0
39,108,10,0
39,680,10,0
39,326,6,0
39,48,5,0
39,7603,4,1
39,785,4,0
39,201,4,0
39,77,3,0
39,90,3,0
39,274,3,0
39,784,3,0
39,76,3,0
39,130,2,0
39,1145,2,0
39,51,2,0
39,1470,2,0
39,79,2,0
39,217,2,0
39,240,2,0
39,7580,2,1
39,515,2,0
39,2070,2,0
39,924,2,0
39,2016,2,0
39,163,1,0
39,70,1,0
39,2873,1,0
39,52,1,0
39,255,1,0
39,1280,1,0
39,7550,1,0
39,2111,1,0
39,75,1,0
39,2105,1,0
39,231,1,0
39,1276,1,0
39,408,1,0
39,1125,1,0
39,314,1,0
39,137,1,0
39,2630,1,0
39,1001,1,0
39,7604,10,1
39,7533,10,0
271,40,8,0
632,40,5,0
177,40,4,0
47,40,4,0
129,40,4,0
256,40,3,0
77,40,3,0
54,40,2,0
1179,40,2,0
123,40,2,0
92,40,2,0
198,40,2,0
1243,40,2,0
98,40,2,0
792,40,2,0
1401,40,2,0
121,40,2,0
2103,40,1,0
744,40,1,0
2891,40,1,0
128,40,1,0
1794,40,1,0
3033,40,1,0
95,40,1,0
2305,40,1,0
1029,40,1,0
103,40,1,0
7410,40,1,0
97,40,1,0
65,40,1,0
316,40,1,0
2140,40,1,0
255,40,1,0
51,40,1,0
1478,40,1,0
2126,40,1,0
735,40,1,0
7603,40,1,0
870,40,1,0
90,40,1,0
1132,40,1,0
1279,40,1,0
452,40,1,0
1718,40,1,0
1717,40,1,0
1628,40,1,0
2531,40,1,0
384,40,1,0
770,40,1,0
717,40,1,0
237,40,1,0
1077,40,1,0
234,40,1,0
851,40,1,0
148,40,1,0
1600,40,1,0
1919,40,1,0
1226,40,1,0
379,40,1,0
45,40,1,0
989,40,1,0
917,40,1,0
44,40,1,0
40,77,5,0
40,271,4,0
40,384,3,0
40,92,2,0
40,47,2,0
40,198,2,0
40,256,2,0
40,98,2,0
40,632,2,0
40,792,2,0
40,129,2,0
40,1224,2,0
40,1214,2,0
40,121,2,0
40,2103,1,0
40,744,1,0
40,2891,1,0
40,128,1,0
40,1794,1,0
40,1179,1,0
40,2314,1,0
40,3033,1,0
40,123,1,0
40,95,1,0
40,177,1,0
40,2305,1,0
40,1029,1,0
40,103,1,0
40,268,1,0
40,7410,1,0
40,97,1,0
40,2919,1,0
40,65,1,0
40,316,1,0
40,2140,1,0
40,255,1,0
40,51,1,0
40,1243,1,0
40,1478,1,0
40,2126,1,0
40,735,1,0
40,870,1,0
40,90,1,0
40,1132,1,0
40,1279,1,0
40,452,1,0
40,1718,1,0
40,1717,1,0
40,2531,1,0
40,606,1,0
40,770,1,0
40,717,1,0
40,237,1,0
40,1077,1,0
40,234,1,0
40,851,1,0
40,148,1,0
40,1600,1,0
40,1919,1,0
40,1226,1,0
40,45,1,0
40,917,1,0
40,379,1,0
40,989,1,0
40,44,1,0
40,1401,1,0
7562,41,10,0
266,41,7,0
394,41,7,0
177,41,5,0
319,41,4,0
142,41,3,0
693,41,3,0
187,41,2,0
95,41,2,0
66,41,2,0
395,41,2,0
491,41,2,0
278,41,2,0
876,41,2,0
203,41,2,0
686,41,2,0
5342,41,2,0
5415,41,2,0
7553,41,2,0
509,41,2,0
51,41,2,0
106,41,2,0
306,41,2,0
2972,41,2,0
5389,41,2,0
205,41,2,0
452,41,2,0
190,41,2,0
411,41,2,0
90,41,2,0
1298,41,2,0
126,41,1,0
941,41,1,0
2257,41,1,0
75,41,1,0
356,41,1,0
2244,41,1,0
350,41,1,0
137,41,1,0
355,41,1,0
89,41,1,0
360,41,1,0
136,41,1,0
67,41,1,0
1041,41,1,0
154,41,1,0
2979,41,1,0
490,41,1,0
371,41,1,0
97,41,1,0
42,41,1,0
161,41,1,0
122,41,1,0
946,41,1,0
391,41,1,0
593,41,1,0
1162,41,1,0
47,41,1,0
550,41,1,0
7565,41,10,0
601,42,7,0
932,42,5,0
693,42,3,0
7526,42,3,0
66,42,3,0
7603,42,3,0
87,42,2,0
412,42,2,0
1359,42,2,0
78,42,2,0
48,42,2,0
863,42,2,0
777,42,2,0
992,42,2,0
63,42,2,0
175,42,2,0
1269,42,1,0
58,42,1,0
173,42,1,0
95,42,1,0
2155,42,1,0
822,42,1,0
309,42,1,0
81,42,1,0
174,42,1,0
1065,42,1,0
203,42,1,0
177,42,1,0
85,42,1,0
640,42,1,0
1337,42,1,0
153,42,1,0
136,42,1,0
62,42,1,0
2241,42,1,0
43,42,1,0
1149,42,1,0
83,42,1,0
51,42,1,0
315,42,1,0
256,42,1,0
1290,42,1,0
90,42,1,0
145,42,1,0
181,42,1,0
155,42,1,0
187,42,1,0
79,42,1,0
101,42,1,0
2579,42,1,0
76,42,1,0
508,42,1,0
159,42,1,0
912,42,1,0
84,42,1,0
715,42,1,0
1618,42,1,0
840,42,1,0
609,42,1,0
45,42,1,0
109,42,1,0
42,270,10,0
42,932,8,0
42,601,7,0
42,66,7,0
42,924,5,0
42,7603,4,1
42,87,2,0
42,412,2,0
42,153,2,0
42,78,2,0
42,145,2,0
42,79,2,0
42,101,2,0
42,63,2,0
42,777,2,0
42,175,2,0
42,1269,1,0
42,58,1,0
42,173,1,0
42,2155,1,0
42,822,1,0
42,309,1,0
42,81,1,0
42,174,1,0
42,1065,1,0
42,203,1,0
42,1359,1,0
42,7403,1,0
42,177,1,0
42,85,1,0
42,640,1,0
42,1337,1,0
42,136,1,0
42,62,1,0
42,2241,1,0
42,43,1,0
42,1149,1,0
42,693,1,0
42,83,1,0
42,51,1,0
42,315,1,0
42,256,1,0
42,7526,1,0
42,1290,1,0
42,48,1,0
42,90,1,0
42,181,1,0
42,155,1,0
42,187,1,0
42,863,1,0
42,76,1,0
42,508,1,0
42,84,1,0
42,715,1,0
42,992,1,0
42,1618,1,0
42,840,1,0
42,609,1,0
42,109,1,0
42,7438,10,0
42,7582,10,1
177,43,7,0
142,43,6,0
487,43,5,0
330,43,4,0
135,43,3,0
189,43,3,0
454,43,3,0
319,43,3,0
173,43,2,0
154,43,2,0
95,43,2,0
49,43,2,0
491,43,2,0
751,43,2,0
172,43,2,0
161,43,2,0
694,43,2,0
122,43,2,0
743,43,2,0
246,43,1,0
82,43,1,0
375,43,1,0
58,43,1,0
125,43,1,0
174,43,1,0
118,43,1,0
1568,43,1,0
88,43,1,0
244,43,1,0
165,43,1,0
748,43,1,0
7513,43,1,0
1795,43,1,0
960,43,1,0
1331,43,1,0
1791,43,1,0
67,43,1,0
85,43,1,0
1337,43,1,0
1517,43,1,0
190,43,1,0
203,43,1,0
1779,43,1,0
1783,43,1,0
106,43,1,0
156,43,1,0
587,43,1,0
1734,43,1,0
90,43,1,0
63,43,1,0
306,43,1,0
2443,43,1,0
1778,43,1,0
503,43,1,0
392,43,1,0
393,43,1,0
623,43,1,0
2936,43,1,0
1328,43,1,0
592,43,1,0
137,43,1,0
370,43,10,0
43,142,6,0
43,1899,3,0
43,95,3,0
43,49,3,0
43,246,3,0
43,330,3,0
43,487,3,0
43,189,3,0
43,454,3,0
43,319,3,0
43,145,2,0
43,118,2,0
43,491,2,0
43,751,2,0
43,172,2,0
43,161,2,0
43,694,2,0
43,122,2,0
43,63,2,0
43,135,2,0
43,190,2,0
43,743,2,0
43,171,1,0
43,82,1,0
43,375,1,0
43,134,1,0
43,125,1,0
43,154,1,0
43,174,1,0
43,1568,1,0
43,2078,1,0
43,88,1,0
43,138,1,0
43,1310,1,0
43,960,1,0
43,1795,1,0
43,1331,1,0
43,67,1,0
43,85,1,0
43,1337,1,0
43,117,1,0
43,1517,1,0
43,203,1,0
43,1162,1,0
43,1779,1,0
43,1783,1,0
43,106,1,0
43,156,1,0
43,587,1,0
43,1734,1,0
43,1778,1,0
43,503,1,0
43,392,1,0
43,393,1,0
43,2936,1,0
43,1328,1,0
43,592,1,0
43,137,1,0
43,113,1,0
43,5392,1,0
43,177,1,0
43,7588,2,1
43,7378,3,0
43,370,3,0
43,7555,5,0
43,173,10,0
43,7602,10,1
43,7601,10,1
43,7598,10,1
43,7599,10,1
43,7604,10,1
43,7600,10,1
43,7584,10,1
43,7583,10,1
43,7501,10,0
43,7426,10,0
43,7484,10,0
43,7506,10,0
43,7417,10,0
43,7505,10,0
43,7513,10,0
43,7483,10,0
43,7535,10,0
608,44,10,0
45,44,10,0
613,44,7,0
101,44,5,0
715,44,5,0
129,44,5,0
446,44,4,0
445,44,4,0
593,44,3,0
1729,44,3,0
77,44,3,0
100,44,3,0
501,44,3,0
249,44,2,0
49,44,2,0
803,44,2,0
476,44,2,0
1429,44,2,0
1090,44,2,0
323,44,2,0
1076,44,2,0
711,44,2,0
1131,44,1,0
163,44,1,0
58,44,1,0
1009,44,1,0
82,44,1,0
156,44,1,0
632,44,1,0
1921,44,1,0
662,44,1,0
442,44,1,0
1078,44,1,0
152,44,1,0
106,44,1,0
131,44,1,0
379,44,1,0
148,44,1,0
1087,44,1,0
44,74,10,0
44,101,5,0
44,546,5,0
44,420,5,0
44,45,5,0
44,77,4,0
44,613,4,0
44,1429,4,0
44,446,4,0
44,445,4,0
44,49,3,0
44,593,3,0
44,156,3,0
44,1729,3,0
44,632,3,0
44,100,3,0
44,442,3,0
44,1090,3,0
44,501,3,0
44,803,2,0
44,476,2,0
44,1921,2,0
44,340,2,0
44,323,2,0
44,379,2,0
44,1076,2,0
44,711,2,0
44,1131,1,0
44,249,1,0
44,163,1,0
44,58,1,0
44,1009,1,0
44,82,1,0
44,514,1,0
44,152,1,0
44,106,1,0
44,131,1,0
44,148,1,0
44,1087,1,0
132,45,10,0
183,45,10,0
2541,45,10,0
353,45,5,0
51,45,3,0
272,45,3,0
312,45,3,0
1107,45,3,0
404,45,3,0
389,45,2,0
431,45,2,0
326,45,2,0
175,45,2,0
716,45,2,0
225,45,2,0
152,45,2,0
1175,45,1,0
288,45,1,0
199,45,1,0
284,45,1,0
865,45,1,0
167,45,1,0
988,45,1,0
920,45,1,0
382,45,1,0
226,45,1,0
1106,45,1,0
366,45,1,0
719,45,1,0
1424,45,1,0
234,45,1,0
850,45,1,0
2502,45,1,0
570,45,1,0
569,45,1,0
537,45,1,0
1947,45,1,0
1083,45,1,0
149,45,1,0
563,45,1,0
533,45,1,0
1404,45,1,0
564,45,1,0
1928,45,1,0
993,45,1,0
224,45,1,0
655,45,1,0
251,45,1,0
438,45,1,0
466,45,1,0
531,45,1,0
768,45,1,0
917,45,1,0
7564,45,10,0
45,132,10,0
45,183,10,0
45,1076,3,0
45,272,3,0
45,389,2,0
45,570,2,0
45,404,2,0
45,225,2,0
45,1175,1,0
45,288,1,0
45,431,1,0
45,199,1,0
45,51,1,0
45,284,1,0
45,865,1,0
45,988,1,0
45,1673,1,0
45,920,1,0
45,326,1,0
45,382,1,0
45,202,1,0
45,2541,1,0
45,1106,1,0
45,1107,1,0
45,366,1,0
45,719,1,0
45,1424,1,0
45,234,1,0
45,850,1,0
45,1634,1,0
45,175,1,0
45,2502,1,0
45,716,1,0
45,1623,1,0
45,1943,1,0
45,569,1,0
45,537,1,0
45,1947,1,0
45,1083,1,0
45,89,1,0
45,149,1,0
45,563,1,0
45,533,1,0
45,1933,1,0
45,1404,1,0
45,564,1,0
45,1928,1,0
45,993,1,0
45,224,1,0
45,353,1,0
45,466,1,0
45,531,1,0
45,768,1,0
45,251,1,0
45,917,1,0
45,681,1,0
45,7395,10,0
45,7520,10,0
45,7571,10,0
45,7576,10,1
45,7564,10,0
45,7589,10,1
435,46,10,0
61,46,10,0
68,46,10,0
3015,46,9,0
3035,46,8,0
178,46,5,0
457,46,5,0
1801,46,5,0
1531,46,4,0
881,46,3,0
1172,46,3,0
206,46,2,0
1827,46,2,0
258,46,2,0
2258,46,2,0
2278,46,2,0
1530,46,2,0
1805,46,2,0
656,46,2,0
120,46,1,0
373,46,1,0
332,46,1,0
3133,46,1,0
3178,46,1,0
2718,46,1,0
2284,46,1,0
3102,46,1,0
2303,46,1,0
1812,46,1,0
1274,46,1,0
2279,46,1,0
3063,46,1,0
697,46,1,0
1532,46,1,0
2267,46,1,0
2272,46,1,0
1808,46,1,0
1807,46,1,0
2270,46,1,0
456,46,1,0
1528,46,1,0
3032,46,1,0
813,46,1,0
1803,46,1,0
2261,46,1,0
964,46,1,0
1513,46,1,0
7586,46,10,0
46,127,10,0
46,68,10,0
46,206,4,0
46,1827,3,0
46,457,3,0
46,1049,3,0
46,881,3,0
46,1801,3,0
46,1172,3,0
46,178,2,0
46,2303,2,0
46,1531,2,0
46,456,2,0
46,1805,2,0
46,1313,1,0
46,3308,1,0
46,3303,1,0
46,979,1,0
46,3174,1,0
46,3178,1,0
46,3133,1,0
46,2718,1,0
46,3102,1,0
46,1274,1,0
